timestamp,temperature_c,humidity_percent,ambient_light
2025-01-02T07:30:00,22.89,34.57,85
2025-01-02T08:00:00,22.68,37.36,47
2025-01-02T08:30:00,22.84,38.79,72
2025-01-02T09:00:00,22.14,36.99,87
2025-01-02T09:30:00,22.86,37.97,159
2025-01-02T10:00:00,22.73,36.23,191
2025-01-02T10:30:00,22.33,32.35,244
2025-01-02T11:00:00,23.45,36.14,311
2025-01-02T11:30:00,23.84,33.59,330
2025-01-02T12:00:00,23.42,35.03,381
2025-01-02T12:30:00,23.65,32.59,379
2025-01-02T13:00:00,23.27,33.94,396
2025-01-02T13:30:00,23.54,35.14,367
2025-01-02T14:00:00,23.81,35.51,290
2025-01-02T14:30:00,23.20,32.85,234
2025-01-02T15:00:00,23.16,34.10,215
2025-01-02T15:30:00,23.33,33.43,191
2025-01-02T16:00:00,22.67,36.41,146
2025-01-02T16:30:00,22.70,37.15,122
2025-01-02T17:00:00,23.01,35.23,132
2025-01-02T17:30:00,22.60,34.79,94
2025-01-02T18:00:00,22.51,36.38,86
2025-01-02T18:30:00,22.32,36.51,151
2025-01-02T19:00:00,22.33,35.86,137
2025-01-02T19:30:00,22.44,36.63,60
2025-01-02T20:00:00,22.29,36.41,123
2025-01-02T20:30:00,22.11,38.92,74
2025-01-02T21:00:00,22.88,39.37,92
2025-01-02T21:30:00,22.94,36.38,53
2025-01-02T22:00:00,21.69,35.94,63
2025-01-02T22:30:00,22.46,36.39,107
2025-01-02T23:00:00,22.12,35.40,58
2025-01-02T23:30:00,21.85,38.40,49
2025-01-03T00:00:00,21.02,34.73,49
2025-01-03T00:30:00,21.37,35.31,39
2025-01-03T01:00:00,21.43,34.25,109
2025-01-03T01:30:00,20.99,33.44,82
2025-01-03T02:00:00,21.01,34.55,100
2025-01-03T02:30:00,21.32,34.55,123
2025-01-03T03:00:00,21.08,35.19,93
2025-01-03T03:30:00,21.61,34.23,108
2025-01-03T04:00:00,21.08,35.70,85
2025-01-03T04:30:00,21.45,36.16,81
2025-01-03T05:00:00,21.80,35.11,87
2025-01-03T05:30:00,21.57,35.18,62
2025-01-03T06:00:00,22.17,36.03,78
2025-01-03T06:30:00,22.39,35.96,51
2025-01-03T07:00:00,22.12,38.00,38
2025-01-03T07:30:00,22.11,40.30,94
2025-01-03T08:00:00,21.89,40.19,93
2025-01-03T08:30:00,22.49,37.69,41
2025-01-03T09:00:00,22.07,35.44,47
2025-01-03T09:30:00,22.92,36.33,90
2025-01-03T10:00:00,23.09,38.55,81
2025-01-03T10:30:00,22.60,35.62,59
2025-01-03T11:00:00,22.71,36.01,87
2025-01-03T11:30:00,23.38,36.36,92
2025-01-03T12:00:00,23.67,33.06,94
2025-01-03T12:30:00,23.13,34.97,79
2025-01-03T13:00:00,23.25,36.01,116
2025-01-03T13:30:00,23.44,35.45,78
2025-01-03T14:00:00,23.42,34.99,134
2025-01-03T14:30:00,23.08,35.08,94
2025-01-03T15:00:00,22.42,38.09,134
2025-01-03T15:30:00,22.59,34.98,99
2025-01-03T16:00:00,22.59,35.51,144
2025-01-03T16:30:00,22.93,36.33,96
2025-01-03T17:00:00,22.76,35.34,99
2025-01-03T17:30:00,22.66,36.74,143
2025-01-03T18:00:00,22.35,36.09,98
2025-01-03T18:30:00,22.97,38.10,136
2025-01-03T19:00:00,22.87,36.87,88
2025-01-03T19:30:00,22.39,38.21,73
2025-01-03T20:00:00,22.42,37.23,87
2025-01-03T20:30:00,21.89,39.31,120
2025-01-03T21:00:00,22.61,38.78,125
2025-01-03T21:30:00,22.69,40.43,131
2025-01-03T22:00:00,22.43,39.35,110
2025-01-03T22:30:00,22.46,38.81,129
2025-01-03T23:00:00,21.18,36.32,58
2025-01-03T23:30:00,21.10,36.98,68
2025-01-04T00:00:00,21.52,29.20,90
2025-01-04T00:30:00,21.26,30.09,104
2025-01-04T01:00:00,21.24,31.92,99
2025-01-04T01:30:00,22.20,32.30,100
2025-01-04T02:00:00,21.47,30.79,81
2025-01-04T02:30:00,21.50,32.96,57
2025-01-04T03:00:00,21.27,29.68,89
2025-01-04T03:30:00,21.45,32.87,65
2025-01-04T04:00:00,22.12,31.98,57
2025-01-04T04:30:00,21.93,29.41,100
2025-01-04T05:00:00,21.84,32.52,108
2025-01-04T05:30:00,21.96,31.70,80
2025-01-04T06:00:00,22.83,34.48,81
2025-01-04T06:30:00,22.37,32.85,95
2025-01-04T07:00:00,23.08,34.95,39
2025-01-04T07:30:00,23.10,34.01,56
2025-01-04T08:00:00,22.51,35.56,43
2025-01-04T08:30:00,22.53,35.38,75
2025-01-04T09:00:00,22.49,31.93,85
2025-01-04T09:30:00,23.28,32.79,144
2025-01-04T10:00:00,22.68,32.56,156
2025-01-04T10:30:00,23.49,33.42,234
2025-01-04T11:00:00,22.99,33.37,285
2025-01-04T11:30:00,23.28,29.62,323
2025-01-04T12:00:00,22.90,31.30,329
2025-01-04T12:30:00,23.20,28.97,359
2025-01-04T13:00:00,24.24,31.91,340
2025-01-04T13:30:00,23.39,33.58,334
2025-01-04T14:00:00,23.81,29.05,297
2025-01-04T14:30:00,23.30,32.14,226
2025-01-04T15:00:00,23.75,31.30,224
2025-01-04T15:30:00,22.95,31.38,177
2025-01-04T16:00:00,23.24,31.98,160
2025-01-04T16:30:00,22.96,30.60,139
2025-01-04T17:00:00,22.81,33.58,113
2025-01-04T17:30:00,22.80,30.21,114
2025-01-04T18:00:00,23.48,33.21,86
2025-01-04T18:30:00,22.71,30.97,87
2025-01-04T19:00:00,22.47,35.46,72
2025-01-04T19:30:00,22.19,32.65,79
2025-01-04T20:00:00,22.52,35.16,117
2025-01-04T20:30:00,23.13,31.49,70
2025-01-04T21:00:00,22.36,31.97,36
2025-01-04T21:30:00,23.20,35.32,56
2025-01-04T22:00:00,22.97,35.56,105
2025-01-04T22:30:00,22.40,35.34,123
2025-01-04T23:00:00,22.92,34.64,48
2025-01-04T23:30:00,21.72,32.90,100
2025-01-05T00:00:00,22.12,32.96,70
2025-01-05T00:30:00,21.30,34.16,104
2025-01-05T01:00:00,21.42,34.20,126
2025-01-05T01:30:00,21.48,32.87,91
2025-01-05T02:00:00,22.09,33.69,92
2025-01-05T02:30:00,21.84,31.59,44
2025-01-05T03:00:00,21.97,31.33,86
2025-01-05T03:30:00,22.29,33.92,76
2025-01-05T04:00:00,21.96,30.59,48
2025-01-05T04:30:00,22.03,34.61,109
2025-01-05T05:00:00,21.94,34.28,75
2025-01-05T05:30:00,22.06,31.98,94
2025-01-05T06:00:00,22.29,33.45,45
2025-01-05T06:30:00,22.83,33.31,71
2025-01-05T07:00:00,22.65,36.59,73
2025-01-05T07:30:00,22.49,34.27,83
2025-01-05T08:00:00,22.58,35.51,77
2025-01-05T08:30:00,22.40,32.33,65
2025-01-05T09:00:00,22.87,32.96,106
2025-01-05T09:30:00,22.60,36.06,132
2025-01-05T10:00:00,22.92,34.39,127
2025-01-05T10:30:00,23.60,30.84,179
2025-01-05T11:00:00,23.10,33.02,188
2025-01-05T11:30:00,23.66,30.25,230
2025-01-05T12:00:00,23.20,30.95,236
2025-01-05T12:30:00,23.46,31.50,257
2025-01-05T13:00:00,24.02,31.17,263
2025-01-05T13:30:00,23.46,30.96,247
2025-01-05T14:00:00,23.89,31.84,223
2025-01-05T14:30:00,23.49,32.86,200
2025-01-05T15:00:00,23.15,33.77,185
2025-01-05T15:30:00,23.83,32.52,120
2025-01-05T16:00:00,23.81,34.29,150
2025-01-05T16:30:00,23.18,31.62,155
2025-01-05T17:00:00,23.40,32.08,117
2025-01-05T17:30:00,23.04,34.13,154
2025-01-05T18:00:00,22.62,32.30,153
2025-01-05T18:30:00,22.48,32.47,87
2025-01-05T19:00:00,23.35,34.02,124
2025-01-05T19:30:00,23.24,35.53,122
2025-01-05T20:00:00,22.26,32.84,109
2025-01-05T20:30:00,22.44,32.38,118
2025-01-05T21:00:00,23.20,33.94,91
2025-01-05T21:30:00,23.14,33.67,78
2025-01-05T22:00:00,21.97,36.34,71
2025-01-05T22:30:00,22.00,36.73,39
2025-01-05T23:00:00,22.22,33.46,98
2025-01-05T23:30:00,22.62,34.06,48
2025-01-06T00:00:00,21.28,30.57,98
2025-01-06T00:30:00,20.69,32.02,91
2025-01-06T01:00:00,21.38,33.50,97
2025-01-06T01:30:00,20.56,31.84,107
2025-01-06T02:00:00,20.83,30.88,54
2025-01-06T02:30:00,21.29,30.35,91
2025-01-06T03:00:00,20.90,32.87,52
2025-01-06T03:30:00,20.74,31.26,101
2025-01-06T04:00:00,21.47,34.20,113
2025-01-06T04:30:00,21.48,34.64,75
2025-01-06T05:00:00,21.59,32.61,96
2025-01-06T05:30:00,20.92,31.11,83
2025-01-06T06:00:00,21.26,33.73,114
2025-01-06T06:30:00,22.00,34.99,197
2025-01-06T07:00:00,21.55,35.74,228
2025-01-06T07:30:00,21.50,36.15,180
2025-01-06T08:00:00,21.71,35.74,232
2025-01-06T08:30:00,21.71,32.68,186
2025-01-06T09:00:00,21.55,36.65,195
2025-01-06T09:30:00,22.62,35.02,275
2025-01-06T10:00:00,22.48,34.83,443
2025-01-06T10:30:00,21.96,32.52,431
2025-01-06T11:00:00,23.17,29.67,508
2025-01-06T11:30:00,21.95,33.66,577
2025-01-06T12:00:00,23.40,33.02,637
2025-01-06T12:30:00,22.39,31.74,746
2025-01-06T13:00:00,22.19,31.34,731
2025-01-06T13:30:00,22.46,33.01,708
2025-01-06T14:00:00,22.01,34.35,634
2025-01-06T14:30:00,22.30,33.66,436
2025-01-06T15:00:00,22.21,32.23,431
2025-01-06T15:30:00,22.54,33.40,317
2025-01-06T16:00:00,22.88,31.89,356
2025-01-06T16:30:00,22.31,31.74,334
2025-01-06T17:00:00,22.38,34.55,245
2025-01-06T17:30:00,22.67,32.09,284
2025-01-06T18:00:00,21.88,34.79,223
2025-01-06T18:30:00,22.54,33.23,283
2025-01-06T19:00:00,22.48,33.69,238
2025-01-06T19:30:00,21.96,31.68,119
2025-01-06T20:00:00,21.96,34.05,136
2025-01-06T20:30:00,21.56,35.53,89
2025-01-06T21:00:00,22.36,32.33,76
2025-01-06T21:30:00,22.12,33.94,62
2025-01-06T22:00:00,21.83,34.73,43
2025-01-06T22:30:00,21.49,32.60,111
2025-01-06T23:00:00,21.72,32.52,98
2025-01-06T23:30:00,21.15,32.93,88
2025-01-07T00:00:00,21.69,31.61,86
2025-01-07T00:30:00,21.78,30.57,64
2025-01-07T01:00:00,21.94,32.57,87
2025-01-07T01:30:00,22.29,30.32,110
2025-01-07T02:00:00,21.52,33.22,78
2025-01-07T02:30:00,21.90,31.77,81
2025-01-07T03:00:00,22.23,31.81,90
2025-01-07T03:30:00,22.21,30.59,95
2025-01-07T04:00:00,21.51,32.32,80
2025-01-07T04:30:00,22.00,32.46,106
2025-01-07T05:00:00,21.82,30.58,43
2025-01-07T05:30:00,22.04,33.32,74
2025-01-07T06:00:00,22.87,31.51,86
2025-01-07T06:30:00,22.91,31.29,37
2025-01-07T07:00:00,22.42,35.34,54
2025-01-07T07:30:00,23.17,34.66,93
2025-01-07T08:00:00,22.52,32.64,48
2025-01-07T08:30:00,23.41,33.23,75
2025-01-07T09:00:00,23.35,31.60,85
2025-01-07T09:30:00,22.75,31.82,90
2025-01-07T10:00:00,23.16,31.22,35
2025-01-07T10:30:00,22.96,31.28,54
2025-01-07T11:00:00,23.71,33.71,28
2025-01-07T11:30:00,22.99,33.74,37
2025-01-07T12:00:00,23.33,31.03,44
2025-01-07T12:30:00,23.08,31.70,50
2025-01-07T13:00:00,24.10,31.24,71
2025-01-07T13:30:00,23.11,31.60,70
2025-01-07T14:00:00,22.94,32.81,59
2025-01-07T14:30:00,23.16,30.38,82
2025-01-07T15:00:00,23.15,31.67,119
2025-01-07T15:30:00,23.54,34.14,143
2025-01-07T16:00:00,23.26,33.79,131
2025-01-07T16:30:00,23.05,31.42,112
2025-01-07T17:00:00,23.67,30.47,121
2025-01-07T17:30:00,23.61,30.95,154
2025-01-07T18:00:00,23.46,31.47,150
2025-01-07T18:30:00,22.58,31.58,118
2025-01-07T19:00:00,22.39,33.38,116
2025-01-07T19:30:00,22.82,32.96,83
2025-01-07T20:00:00,22.64,33.14,118
2025-01-07T20:30:00,22.01,34.55,69
2025-01-07T21:00:00,23.16,32.55,73
2025-01-07T21:30:00,22.26,33.84,112
2025-01-07T22:00:00,22.56,35.29,98
2025-01-07T22:30:00,22.35,32.24,101
2025-01-07T23:00:00,22.71,32.90,69
2025-01-07T23:30:00,22.20,35.39,60
2025-01-08T00:00:00,20.60,31.66,103
2025-01-08T00:30:00,20.50,31.62,68
2025-01-08T01:00:00,21.22,31.72,110
2025-01-08T01:30:00,21.34,30.97,118
2025-01-08T02:00:00,20.60,32.02,103
2025-01-08T02:30:00,20.54,30.88,48
2025-01-08T03:00:00,20.73,30.14,50
2025-01-08T03:30:00,20.48,29.99,48
2025-01-08T04:00:00,20.69,33.20,94
2025-01-08T04:30:00,21.35,29.55,48
2025-01-08T05:00:00,20.97,31.24,141
2025-01-08T05:30:00,21.59,31.63,131
2025-01-08T06:00:00,21.04,35.34,88
2025-01-08T06:30:00,21.77,32.51,183
2025-01-08T07:00:00,22.14,33.67,163
2025-01-08T07:30:00,21.67,35.15,107
2025-01-08T08:00:00,21.72,32.13,170
2025-01-08T08:30:00,22.20,32.65,164
2025-01-08T09:00:00,22.31,31.45,289
2025-01-08T09:30:00,22.27,32.44,352
2025-01-08T10:00:00,21.64,34.55,442
2025-01-08T10:30:00,22.39,30.68,464
2025-01-08T11:00:00,22.01,30.72,555
2025-01-08T11:30:00,22.08,30.92,618
2025-01-08T12:00:00,23.26,33.02,658
2025-01-08T12:30:00,22.22,31.48,733
2025-01-08T13:00:00,22.16,32.70,776
2025-01-08T13:30:00,23.05,32.23,630
2025-01-08T14:00:00,22.89,32.99,590
2025-01-08T14:30:00,22.70,32.11,574
2025-01-08T15:00:00,22.22,31.62,425
2025-01-08T15:30:00,22.59,32.57,349
2025-01-08T16:00:00,21.96,32.86,323
2025-01-08T16:30:00,22.69,33.04,293
2025-01-08T17:00:00,22.26,32.75,328
2025-01-08T17:30:00,21.98,32.09,353
2025-01-08T18:00:00,22.53,32.39,326
2025-01-08T18:30:00,22.60,32.13,297
2025-01-08T19:00:00,22.16,35.34,134
2025-01-08T19:30:00,21.45,31.70,167
2025-01-08T20:00:00,22.16,34.53,130
2025-01-08T20:30:00,20.96,34.83,107
2025-01-08T21:00:00,21.31,35.74,75
2025-01-08T21:30:00,21.22,33.05,89
2025-01-08T22:00:00,21.59,32.43,64
2025-01-08T22:30:00,22.00,31.43,124
2025-01-08T23:00:00,21.98,31.67,88
2025-01-08T23:30:00,21.07,33.09,67
2025-01-09T00:00:00,20.68,37.17,105
2025-01-09T00:30:00,20.66,36.52,120
2025-01-09T01:00:00,21.14,36.65,66
2025-01-09T01:30:00,20.64,39.71,47
2025-01-09T02:00:00,20.57,39.62,47
2025-01-09T02:30:00,20.54,36.51,47
2025-01-09T03:00:00,20.82,37.40,42
2025-01-09T03:30:00,21.24,37.83,112
2025-01-09T04:00:00,21.47,36.74,88
2025-01-09T04:30:00,21.49,40.74,55
2025-01-09T05:00:00,20.94,37.69,79
2025-01-09T05:30:00,21.71,37.36,61
2025-01-09T06:00:00,21.70,39.49,50
2025-01-09T06:30:00,21.68,38.88,55
2025-01-09T07:00:00,22.15,39.60,99
2025-01-09T07:30:00,22.43,40.36,95
2025-01-09T08:00:00,21.51,42.80,78
2025-01-09T08:30:00,21.90,42.95,70
2025-01-09T09:00:00,22.28,40.14,58
2025-01-09T09:30:00,22.34,38.64,96
2025-01-09T10:00:00,22.37,39.50,94
2025-01-09T10:30:00,22.04,40.16,142
2025-01-09T11:00:00,22.86,38.66,141
2025-01-09T11:30:00,22.40,37.65,127
2025-01-09T12:00:00,21.98,38.51,150
2025-01-09T12:30:00,22.83,40.22,147
2025-01-09T13:00:00,22.51,39.96,177
2025-01-09T13:30:00,22.71,40.52,162
2025-01-09T14:00:00,21.85,37.63,136
2025-01-09T14:30:00,22.48,37.93,154
2025-01-09T15:00:00,22.10,37.79,99
2025-01-09T15:30:00,22.31,40.24,131
2025-01-09T16:00:00,22.56,40.03,94
2025-01-09T16:30:00,22.72,40.15,157
2025-01-09T17:00:00,22.14,39.86,127
2025-01-09T17:30:00,22.49,38.42,157
2025-01-09T18:00:00,21.71,38.36,109
2025-01-09T18:30:00,22.40,39.85,147
2025-01-09T19:00:00,22.27,40.24,78
2025-01-09T19:30:00,21.53,40.47,121
2025-01-09T20:00:00,21.03,41.15,67
2025-01-09T20:30:00,21.69,42.60,126
2025-01-09T21:00:00,21.88,42.95,43
2025-01-09T21:30:00,22.10,40.78,133
2025-01-09T22:00:00,21.82,42.13,93
2025-01-09T22:30:00,20.80,40.41,95
2025-01-09T23:00:00,21.10,40.49,57
2025-01-09T23:30:00,21.39,39.97,77
2025-01-10T00:00:00,21.05,33.63,123
2025-01-10T00:30:00,21.36,34.00,120
2025-01-10T01:00:00,21.58,32.81,118
2025-01-10T01:30:00,21.13,33.87,75
2025-01-10T02:00:00,20.90,33.29,104
2025-01-10T02:30:00,21.41,32.72,57
2025-01-10T03:00:00,21.38,32.04,113
2025-01-10T03:30:00,20.84,35.34,65
2025-01-10T04:00:00,21.17,35.81,94
2025-01-10T04:30:00,21.87,34.34,56
2025-01-10T05:00:00,21.68,36.45,62
2025-01-10T05:30:00,21.40,33.62,59
2025-01-10T06:00:00,21.55,32.76,45
2025-01-10T06:30:00,21.93,37.58,58
2025-01-10T07:00:00,22.41,34.53,79
2025-01-10T07:30:00,21.94,33.46,76
2025-01-10T08:00:00,22.44,34.90,32
2025-01-10T08:30:00,22.84,33.65,72
2025-01-10T09:00:00,22.41,38.20,64
2025-01-10T09:30:00,22.90,34.94,145
2025-01-10T10:00:00,22.65,36.08,154
2025-01-10T10:30:00,22.39,34.25,221
2025-01-10T11:00:00,22.31,32.06,205
2025-01-10T11:30:00,22.19,32.09,253
2025-01-10T12:00:00,22.50,35.71,274
2025-01-10T12:30:00,23.80,31.14,275
2025-01-10T13:00:00,23.27,32.83,289
2025-01-10T13:30:00,22.47,34.39,249
2025-01-10T14:00:00,22.86,31.38,197
2025-01-10T14:30:00,22.57,33.41,231
2025-01-10T15:00:00,22.70,33.51,152
2025-01-10T15:30:00,22.61,35.33,140
2025-01-10T16:00:00,22.31,34.99,147
2025-01-10T16:30:00,23.18,33.71,105
2025-01-10T17:00:00,22.84,36.64,150
2025-01-10T17:30:00,22.83,33.41,113
2025-01-10T18:00:00,23.04,33.22,121
2025-01-10T18:30:00,22.54,35.78,99
2025-01-10T19:00:00,22.62,35.41,126
2025-01-10T19:30:00,21.67,34.50,83
2025-01-10T20:00:00,21.55,38.35,118
2025-01-10T20:30:00,22.07,37.77,112
2025-01-10T21:00:00,22.54,35.33,115
2025-01-10T21:30:00,21.49,34.47,93
2025-01-10T22:00:00,22.04,34.08,42
2025-01-10T22:30:00,22.52,36.13,43
2025-01-10T23:00:00,22.33,37.51,116
2025-01-10T23:30:00,22.20,33.04,55
2025-01-11T00:00:00,21.46,34.45,112
2025-01-11T00:30:00,20.93,32.52,87
2025-01-11T01:00:00,20.60,33.63,57
2025-01-11T01:30:00,20.77,31.48,81
2025-01-11T02:00:00,21.59,35.00,86
2025-01-11T02:30:00,21.58,34.67,48
2025-01-11T03:00:00,20.89,35.20,100
2025-01-11T03:30:00,20.67,32.81,43
2025-01-11T04:00:00,21.47,34.43,121
2025-01-11T04:30:00,21.32,35.82,106
2025-01-11T05:00:00,21.24,35.78,138
2025-01-11T05:30:00,21.89,35.67,84
2025-01-11T06:00:00,21.91,33.97,108
2025-01-11T06:30:00,21.53,35.29,145
2025-01-11T07:00:00,22.00,36.85,216
2025-01-11T07:30:00,21.85,33.92,153
2025-01-11T08:00:00,22.23,34.81,184
2025-01-11T08:30:00,21.94,36.16,166
2025-01-11T09:00:00,22.29,36.46,212
2025-01-11T09:30:00,21.75,37.49,241
2025-01-11T10:00:00,22.75,34.71,316
2025-01-11T10:30:00,23.03,33.24,416
2025-01-11T11:00:00,22.02,33.10,518
2025-01-11T11:30:00,22.68,33.41,525
2025-01-11T12:00:00,23.43,30.16,484
2025-01-11T12:30:00,22.51,35.64,509
2025-01-11T13:00:00,23.30,33.52,528
2025-01-11T13:30:00,23.48,32.24,569
2025-01-11T14:00:00,22.83,30.78,454
2025-01-11T14:30:00,23.26,32.22,405
2025-01-11T15:00:00,23.14,33.22,426
2025-01-11T15:30:00,22.31,32.42,372
2025-01-11T16:00:00,22.41,32.45,318
2025-01-11T16:30:00,22.22,33.24,266
2025-01-11T17:00:00,22.76,36.47,315
2025-01-11T17:30:00,22.96,35.85,374
2025-01-11T18:00:00,22.29,35.61,198
2025-01-11T18:30:00,22.66,35.74,296
2025-01-11T19:00:00,21.95,32.79,249
2025-01-11T19:30:00,22.46,33.32,102
2025-01-11T20:00:00,21.39,33.01,90
2025-01-11T20:30:00,21.35,37.70,63
2025-01-11T21:00:00,21.21,37.05,100
2025-01-11T21:30:00,22.68,33.66,74
2025-01-11T22:00:00,22.11,38.51,60
2025-01-11T22:30:00,21.23,35.57,122
2025-01-11T23:00:00,21.74,37.24,39
2025-01-11T23:30:00,22.17,36.20,51
2025-01-12T00:00:00,22.41,39.00,74
2025-01-12T00:30:00,22.47,35.21,102
2025-01-12T01:00:00,22.32,38.86,51
2025-01-12T01:30:00,22.24,37.40,94
2025-01-12T02:00:00,21.45,36.48,64
2025-01-12T02:30:00,22.01,37.56,91
2025-01-12T03:00:00,22.48,37.21,76
2025-01-12T03:30:00,22.02,38.92,107
2025-01-12T04:00:00,22.19,38.65,89
2025-01-12T04:30:00,21.84,38.39,108
2025-01-12T05:00:00,22.43,39.31,56
2025-01-12T05:30:00,22.01,37.60,44
2025-01-12T06:00:00,22.64,38.43,40
2025-01-12T06:30:00,23.01,41.31,80
2025-01-12T07:00:00,22.61,41.42,92
2025-01-12T07:30:00,22.45,37.72,50
2025-01-12T08:00:00,22.97,39.19,75
2025-01-12T08:30:00,23.37,39.92,67
2025-01-12T09:00:00,22.78,39.62,131
2025-01-12T09:30:00,23.47,37.98,168
2025-01-12T10:00:00,23.32,37.20,183
2025-01-12T10:30:00,23.57,36.28,238
2025-01-12T11:00:00,23.16,37.49,292
2025-01-12T11:30:00,23.95,36.00,384
2025-01-12T12:00:00,23.24,35.76,406
2025-01-12T12:30:00,23.04,35.83,380
2025-01-12T13:00:00,23.47,39.05,375
2025-01-12T13:30:00,23.74,38.71,358
2025-01-12T14:00:00,23.83,38.80,299
2025-01-12T14:30:00,23.02,37.98,288
2025-01-12T15:00:00,22.84,37.53,189
2025-01-12T15:30:00,23.65,36.83,181
2025-01-12T16:00:00,23.89,36.60,137
2025-01-12T16:30:00,23.30,38.03,92
2025-01-12T17:00:00,23.87,37.81,106
2025-01-12T17:30:00,23.62,37.32,96
2025-01-12T18:00:00,23.12,36.98,84
2025-01-12T18:30:00,23.58,38.37,124
2025-01-12T19:00:00,22.91,39.08,76
2025-01-12T19:30:00,22.62,41.03,68
2025-01-12T20:00:00,22.24,41.95,125
2025-01-12T20:30:00,22.28,41.07,71
2025-01-12T21:00:00,23.24,42.05,93
2025-01-12T21:30:00,23.12,38.01,119
2025-01-12T22:00:00,22.33,40.28,75
2025-01-12T22:30:00,22.12,39.36,85
2025-01-12T23:00:00,22.92,40.50,49
2025-01-12T23:30:00,22.77,38.78,61
2025-01-13T00:00:00,21.29,33.92,98
2025-01-13T00:30:00,20.97,29.92,61
2025-01-13T01:00:00,21.22,30.98,60
2025-01-13T01:30:00,21.45,33.37,60
2025-01-13T02:00:00,21.10,30.17,62
2025-01-13T02:30:00,20.99,30.71,56
2025-01-13T03:00:00,21.09,32.64,61
2025-01-13T03:30:00,21.48,33.86,51
2025-01-13T04:00:00,21.15,33.20,80
2025-01-13T04:30:00,21.72,33.76,89
2025-01-13T05:00:00,21.39,34.64,59
2025-01-13T05:30:00,22.06,31.71,87
2025-01-13T06:00:00,21.80,31.64,58
2025-01-13T06:30:00,22.06,36.38,76
2025-01-13T07:00:00,22.76,33.63,39
2025-01-13T07:30:00,22.73,36.23,51
2025-01-13T08:00:00,22.01,33.15,38
2025-01-13T08:30:00,22.66,36.77,41
2025-01-13T09:00:00,22.15,33.52,67
2025-01-13T09:30:00,22.33,34.12,85
2025-01-13T10:00:00,23.10,32.27,143
2025-01-13T10:30:00,22.85,30.49,153
2025-01-13T11:00:00,22.33,30.83,160
2025-01-13T11:30:00,23.19,33.08,197
2025-01-13T12:00:00,22.55,33.43,190
2025-01-13T12:30:00,23.00,33.06,215
2025-01-13T13:00:00,22.64,29.82,215
2025-01-13T13:30:00,22.66,30.77,201
2025-01-13T14:00:00,22.38,33.55,190
2025-01-13T14:30:00,23.53,31.48,168
